9,0.0012401959270615275,0.00015625000000000014,"[z^2+z+1 (mod z^5+1), z^4+z^2+z (mod z^5+1), z^3+z^2+1 (mod z^5+1)]","[z^2+z+1 (mod z^5+1), z^4+z^2+z (mod z^5+1), z^4+z+1 (mod z^5+1)]","[z^3+z^2+1 (mod z^5+1), z^4+z+1 (mod z^5+1), z^3+z+1 (mod z^5+1)]","[z^3+z^2+1 (mod z^5+1), z^4+z+1 (mod z^5+1), z^4+z^3+1 (mod z^5+1)]","[z^4+z^2+1 (mod z^5+1), z^4+z^3+z^2 (mod z^5+1), z^4+z^2+z (mod z^5+1)]"
9,0.0012401959270615002,0.00015624999999999667,"[z^4+z^2+1 (mod z^5+1), z^4+z^3+z^2 (mod z^5+1), z^3+z^2+1 (mod z^5+1)]"
9,0.0012401959270615269,0.00015625000000000014,"[z^4+z^2+1 (mod z^5+1), z^4+z^3+z^2 (mod z^5+1), z^3+z^2+z (mod z^5+1)]"
9,0.0017399263633843835,0.00031250000000000028,"[z^3+z+1 (mod z^5+1), z^3+z^2+z (mod z^5+1), z^4+z^3+1 (mod z^5+1)]"
9,0.0017399263633843826,0.00031250000000000028,"[z^4+z^3+1 (mod z^5+1), z^4+z^3+z (mod z^5+1), z^3+z^2+z (mod z^5+1)]","[z^4+z^3+1 (mod z^5+1), z^4+z^3+z (mod z^5+1), z^4+z^3+1 (mod z^5+1)]"
9,0.0017399263633843831,0.00031250000000000028,"[z^4+z^2+1 (mod z^5+1), z^4+z^3+z^2 (mod z^5+1), z^4+z^3+1 (mod z^5+1)]"
9,0.0012401959270615271,0.00015625000000000014,"[z^2+z+1 (mod z^5+1), z^4+z^2+z (mod z^5+1), z^3+z^2+z (mod z^5+1)]","[z^3+z^2+1 (mod z^5+1), z^4+z+1 (mod z^5+1), z^2+z+1 (mod z^5+1)]","[z^3+z^2+1 (mod z^5+1), z^4+z+1 (mod z^5+1), z^4+z+1 (mod z^5+1)]","[z^3+z^2+1 (mod z^5+1), z^4+z+1 (mod z^5+1), z^4+z^2+z (mod z^5+1)]","[z^4+z^3+1 (mod z^5+1), z^4+z^3+z (mod z^5+1), z^4+z^3+z^2 (mod z^5+1)]"
9,0.0017399263633843828,0.00031250000000000028,"[z^2+z+1 (mod z^5+1), z^4+z^2+z (mod z^5+1), z^3+z+1 (mod z^5+1)]"
9,0.0012401959270615277,0.00015625000000000014,"[z^2+z+1 (mod z^5+1), z^4+z^2+z (mod z^5+1), z^4+z^3+z (mod z^5+1)]","[z^4+z^2+1 (mod z^5+1), z^4+z^3+z^2 (mod z^5+1), z^4+z^2+1 (mod z^5+1)]","[z^4+z^3+1 (mod z^5+1), z^4+z^3+z (mod z^5+1), z^3+z^2+1 (mod z^5+1)]"
9,0.0012401959270615273,0.00015625000000000014,"[z^3+z+1 (mod z^5+1), z^3+z^2+z (mod z^5+1), z^4+z^2+z (mod z^5+1)]","[z^4+z^2+1 (mod z^5+1), z^4+z^3+z^2 (mod z^5+1), z^4+z^3+z^2 (mod z^5+1)]","[z^4+z^3+1 (mod z^5+1), z^4+z^3+z (mod z^5+1), z^3+z+1 (mod z^5+1)]","[z^4+z^3+1 (mod z^5+1), z^4+z^3+z (mod z^5+1), z^4+z^2+z (mod z^5+1)]"
9,0.0012401959270615279,0.00015625000000000014,"[z^2+z+1 (mod z^5+1), z^4+z^2+z (mod z^5+1), z^4+z^2+1 (mod z^5+1)]","[z^2+z+1 (mod z^5+1), z^4+z^2+z (mod z^5+1), z^4+z^3+1 (mod z^5+1)]","[z^4+z^2+1 (mod z^5+1), z^4+z^3+z^2 (mod z^5+1), z^2+z+1 (mod z^5+1)]"
11,0.0012401959270615275,0.00015625000000000014,"[z^2+z+1 (mod z^5+1), z^4+z^2+z (mod z^5+1), z^4+z^3+z^2+z+1 (mod z^5+1)]"
11,0.0017399263633843729,0.00031249999999999854,"[z^3+z+1 (mod z^5+1), z^3+z^2+z (mod z^5+1), z^4+z^3+z^2+z+1 (mod z^5+1)]"
11,0.0012401959270615273,0.00015625000000000014,"[z^4+z^2+1 (mod z^5+1), z^4+z^3+z^2 (mod z^5+1), z^4+z^3+z^2+z+1 (mod z^5+1)]"
7,0.001739926363384382,0.00031250000000000028,"[z^3+z^2+1 (mod z^5+1), z^4+z+1 (mod z^5+1), z (mod z^5+1)]"
7,0.0012401959270615275,0.00015625000000000014,"[z^4+z^2+1 (mod z^5+1), z^4+z^3+z^2 (mod z^5+1), z (mod z^5+1)]"
7,0.0017399263633843826,0.00031250000000000028,"[z^4+z^2+1 (mod z^5+1), z^4+z^3+z^2 (mod z^5+1), z^2 (mod z^5+1)]"
7,0.0012401959270615269,0.00015625000000000014,"[z^2+z+1 (mod z^5+1), z^4+z^2+z (mod z^5+1), z (mod z^5+1)]"
7,0.0017399263633843809,0.00031250000000000006,"[z^2+z+1 (mod z^5+1), z^4+z^2+z (mod z^5+1), z^2 (mod z^5+1)]"
7,0.0012401959270615277,0.00015625000000000014,"[z^3+z^2+1 (mod z^5+1), z^4+z+1 (mod z^5+1), z^4 (mod z^5+1)]","[z^4+z^3+1 (mod z^5+1), z^4+z^3+z (mod z^5+1), z^3 (mod z^5+1)]"
7,0.0012401959270615206,0.00015624999999999927,"[z^3+z+1 (mod z^5+1), z^3+z^2+z (mod z^5+1), z (mod z^5+1)]"
7,0.0012401959270615279,0.00015625000000000014,"[z^3+z^2+1 (mod z^5+1), z^4+z+1 (mod z^5+1), z^2 (mod z^5+1)]","[z^4+z^3+1 (mod z^5+1), z^4+z^3+z (mod z^5+1), z^2 (mod z^5+1)]"
